,date,home_team,score,away_team
363,05-02-2023,Marseille,1 - 3,Nice
364,11-02-2023,Clermont,0 - 2,Marseille
365,19-02-2023,Toulouse,2 - 3,Marseille
366,26-02-2023,Marseille,0 - 3,Paris SG
367,05-03-2023,Rennes,0 - 1,Marseille
368,12-03-2023,Marseille,2 - 2,Strasbourg
369,19-03-2023,Reims,1 - 2,Marseille
370,31-03-2023,Marseille,1 - 1,Montpellier
371,09-04-2023,Lorient,0 - 0,Marseille
372,16-04-2023,Marseille,3 - 1,Troyes
373,23-04-2023,Lyon,1 - 2,Marseille
374,30-04-2023,Marseille,2 - 1,Auxerre
375,06-05-2023,Lens,2 - 1,Marseille
376,14-05-2023,Marseille,3 - 1,Angers
377,20-05-2023,Lille,2 - 1,Marseille
378,27-05-2023,Marseille,1 - 2,Brest
379,03-06-2023,Ajaccio,1 - 0,Marseille
380,06-08-2022,Strasbourg,1 - 2,Monaco
381,13-08-2022,Monaco,1 - 1,Rennes
382,20-08-2022,Monaco,1 - 4,Lens
383,28-08-2022,Paris SG,1 - 1,Monaco
384,31-08-2022,Monaco,2 - 4,Troyes
385,04-09-2022,Nice,0 - 1,Monaco
386,11-09-2022,Monaco,2 - 1,Lyon
387,18-09-2022,Reims,0 - 3,Monaco
388,02-10-2022,Monaco,4 - 1,Nantes
389,09-10-2022,Montpellier,0 - 2,Monaco
390,16-10-2022,Monaco,1 - 1,Clermont
391,23-10-2022,Lille,4 - 3,Monaco
392,30-10-2022,Monaco,2 - 0,Angers
393,06-11-2022,Toulouse,0 - 2,Monaco
394,13-11-2022,Monaco,2 - 3,Marseille
395,28-12-2022,Auxerre,2 - 3,Monaco
396,01-01-2023,Monaco,1 - 0,Brest
397,11-01-2023,Lorient,2 - 2,Monaco
398,15-01-2023,Monaco,7 - 1,Ajaccio
399,28-01-2023,Marseille,1 - 1,Monaco
400,01-02-2023,Monaco,3 - 2,Auxerre
401,05-02-2023,Clermont,0 - 2,Monaco
402,11-02-2023,Monaco,3 - 1,Paris SG
403,19-02-2023,Brest,1 - 2,Monaco
404,26-02-2023,Monaco,0 - 3,Nice
405,05-03-2023,Troyes,2 - 2,Monaco
406,12-03-2023,Monaco,0 - 1,Reims
407,19-03-2023,Ajaccio,0 - 2,Monaco
408,02-04-2023,Monaco,4 - 3,Strasbourg
409,09-04-2023,Nantes,2 - 2,Monaco
410,16-04-2023,Monaco,3 - 1,Lorient
411,22-04-2023,Lens,3 - 0,Monaco
412,30-04-2023,Monaco,0 - 4,Montpellier
413,07-05-2023,Angers,1 - 2,Monaco
414,14-05-2023,Monaco,0 - 0,Lille
415,19-05-2023,Lyon,3 - 1,Monaco
