,date,home_team,score,away_team
442,29-05-2023,Newells,2 - 0,Godoy Cruz
443,01-06-2023,Sarmiento Junin,0 - 0,Newells
444,12-06-2023,Newells,1 - 1,Union Santa Fe
445,23-06-2023,Huracan,1 - 1,Newells
446,03-07-2023,Newells,2 - 2,Gimnasia LP
447,08-07-2023,CA Central Córdoba de Santiago del Estero,2 - 0,Newells
448,11-07-2023,CA Independiente,0 - 2,Newells
449,17-07-2023,Newells,? - ?,CA Tucuman
450,29-01-2023,Platense,2 - 2,Newells
451,05-02-2023,CA Independiente,1 - 2,Platense
452,11-02-2023,Platense,1 - 1,CA Tucuman
453,19-02-2023,Boca Juniors,3 - 1,Platense
454,25-02-2023,Platense,2 - 4,Talleres Cord.
455,04-03-2023,Platense,1 - 1,CA Central Córdoba de Santiago del Estero
456,14-03-2023,Velez Sarsfield,1 - 1,Platense
457,18-03-2023,Platense,1 - 0,Defensa y Justicia
458,03-04-2023,Banfield,0 - 2,Platense
459,07-04-2023,Platense,1 - 0,Instituto Cordoba
460,11-04-2023,Barracas Central,1 - 0,Platense
461,17-04-2023,Platense,0 - 0,Colon
462,23-04-2023,San Lorenzo,1 - 0,Platense
463,27-04-2023,Platense,1 - 2,Estudiantes LP
464,07-05-2023,Rosario Central,4 - 0,Platense
465,14-05-2023,Platense,3 - 0,Racing Club
466,21-05-2023,River Plate,2 - 1,Platense
467,27-05-2023,Platense,1 - 0,Belgrano Cordoba
468,03-06-2023,Argentinos Jrs,1 - 0,Platense
469,10-06-2023,Platense,1 - 0,Tigre
470,25-06-2023,Arsenal de Sarandi,0 - 2,Platense
471,30-06-2023,Platense,0 - 1,Lanus
472,05-07-2023,Godoy Cruz,2 - 1,Platense
473,09-07-2023,Platense,1 - 0,Sarmiento Junin
474,15-07-2023,Union Santa Fe,? - ?,Platense
475,28-01-2023,Racing Club,0 - 0,Belgrano Cordoba
476,05-02-2023,Argentinos Jrs,1 - 0,Racing Club
477,13-02-2023,Racing Club,2 - 2,Tigre
478,18-02-2023,Arsenal de Sarandi,0 - 3,Racing Club
479,27-02-2023,Racing Club,2 - 1,Lanus
480,06-03-2023,Godoy Cruz,2 - 0,Racing Club
481,12-03-2023,Racing Club,1 - 0,Sarmiento Junin
482,18-03-2023,Union Santa Fe,1 - 3,Racing Club
483,02-04-2023,Racing Club,2 - 1,Huracan
484,08-04-2023,Gimnasia LP,3 - 1,Racing Club
485,12-04-2023,Racing Club,0 - 1,Newells
486,16-04-2023,CA Independiente,1 - 1,Racing Club
487,24-04-2023,Racing Club,1 - 3,CA Tucuman
488,30-04-2023,Boca Juniors,3 - 1,Racing Club
489,08-05-2023,Racing Club,2 - 4,Talleres Cord.
490,14-05-2023,Platense,3 - 0,Racing Club
491,28-05-2023,Defensa y Justicia,1 - 1,Racing Club
492,04-06-2023,Racing Club,2 - 0,Banfield
493,13-06-2023,Instituto Cordoba,1 - 1,Racing Club
494,17-06-2023,Racing Club,2 - 1,Velez Sarsfield
495,22-06-2023,Racing Club,1 - 1,Barracas Central
496,02-07-2023,Colon,0 - 4,Racing Club
497,05-07-2023,Racing Club,1 - 1,San Lorenzo
498,08-07-2023,Estudiantes LP,0 - 0,Racing Club
499,15-07-2023,Racing Club,? - ?,Rosario Central
500,29-01-2023,CA Central Córdoba de Santiago del Estero,0 - 2,River Plate
501,04-02-2023,Belgrano Cordoba,2 - 1,River Plate
502,12-02-2023,River Plate,2 - 1,Argentinos Jrs
503,18-02-2023,Tigre,0 - 1,River Plate
504,26-02-2023,River Plate,1 - 2,Arsenal de Sarandi
505,04-03-2023,Lanus,0 - 2,River Plate
506,12-03-2023,River Plate,3 - 0,Godoy Cruz
507,20-03-2023,Sarmiento Junin,0 - 2,River Plate
508,01-04-2023,River Plate,1 - 0,Union Santa Fe
509,09-04-2023,Huracan,0 - 3,River Plate
510,13-04-2023,River Plate,3 - 0,Gimnasia LP
511,16-04-2023,Newells,0 - 1,River Plate
512,23-04-2023,River Plate,2 - 0,CA Independiente
513,29-04-2023,CA Tucuman,1 - 1,River Plate
514,07-05-2023,River Plate,1 - 0,Boca Juniors
515,15-05-2023,Talleres Cord.,2 - 1,River Plate
516,21-05-2023,River Plate,2 - 1,Platense
517,30-05-2023,Velez Sarsfield,2 - 2,River Plate
518,12-06-2023,Banfield,1 - 4,River Plate
519,18-06-2023,River Plate,1 - 0,Defensa y Justicia
520,22-06-2023,River Plate,3 - 1,Instituto Cordoba
521,01-07-2023,Barracas Central,2 - 1,River Plate
522,06-07-2023,River Plate,2 - 0,Colon
523,08-07-2023,San Lorenzo,0 - 0,River Plate
524,15-07-2023,River Plate,? - ?,Estudiantes LP
525,26-01-2023,Rosario Central,1 - 0,Argentinos Jrs
526,03-02-2023,Tigre,2 - 2,Rosario Central
527,12-02-2023,Rosario Central,2 - 1,Arsenal de Sarandi
528,18-02-2023,Lanus,3 - 0,Rosario Central
529,25-02-2023,Rosario Central,1 - 0,Godoy Cruz
530,03-03-2023,Sarmiento Junin,4 - 1,Rosario Central
531,13-03-2023,Rosario Central,1 - 1,Union Santa Fe
532,21-03-2023,Huracan,0 - 2,Rosario Central
533,31-03-2023,Rosario Central,3 - 1,Gimnasia LP
534,09-04-2023,Newells,0 - 0,Rosario Central
535,13-04-2023,Rosario Central,1 - 0,CA Independiente
536,18-04-2023,CA Tucuman,2 - 2,Rosario Central
537,23-04-2023,Rosario Central,2 - 2,Boca Juniors
538,30-04-2023,Talleres Cord.,3 - 1,Rosario Central
539,07-05-2023,Rosario Central,4 - 0,Platense
540,15-05-2023,Velez Sarsfield,0 - 0,Rosario Central
541,19-05-2023,Rosario Central,2 - 1,Defensa y Justicia
542,29-05-2023,Banfield,2 - 0,Rosario Central
543,03-06-2023,Rosario Central,4 - 1,Instituto Cordoba
544,09-06-2023,Barracas Central,0 - 0,Rosario Central
545,25-06-2023,Rosario Central,1 - 1,Colon
546,01-07-2023,San Lorenzo,1 - 0,Rosario Central
547,05-07-2023,Rosario Central,0 - 0,Estudiantes LP
548,11-07-2023,Rosario Central,2 - 0,CA Central Córdoba de Santiago del Estero
549,15-07-2023,Racing Club,? - ?,Rosario Central
550,28-01-2023,San Lorenzo,1 - 0,Arsenal de Sarandi
551,05-02-2023,Lanus,2 - 1,San Lorenzo
552,11-02-2023,San Lorenzo,1 - 0,Godoy Cruz
553,20-02-2023,Sarmiento Junin,0 - 1,San Lorenzo
554,25-02-2023,San Lorenzo,1 - 0,Union Santa Fe
555,05-03-2023,Huracan,1 - 1,San Lorenzo
556,11-03-2023,San Lorenzo,4 - 0,Gimnasia LP
557,20-03-2023,Newells,1 - 0,San Lorenzo
558,02-04-2023,San Lorenzo,0 - 0,CA Independiente
559,08-04-2023,CA Tucuman,1 - 3,San Lorenzo
560,12-04-2023,San Lorenzo,1 - 0,Boca Juniors
561,17-04-2023,Talleres Cord.,0 - 0,San Lorenzo
562,23-04-2023,San Lorenzo,1 - 0,Platense
563,29-04-2023,Velez Sarsfield,0 - 0,San Lorenzo
564,08-05-2023,San Lorenzo,0 - 0,Defensa y Justicia
565,13-05-2023,Banfield,1 - 2,San Lorenzo
566,20-05-2023,San Lorenzo,2 - 0,Instituto Cordoba
567,28-05-2023,Barracas Central,1 - 0,San Lorenzo
568,04-06-2023,San Lorenzo,0 - 0,Colon
569,12-06-2023,San Lorenzo,0 - 0,CA Central Córdoba de Santiago del Estero
570,21-06-2023,Estudiantes LP,1 - 1,San Lorenzo
571,01-07-2023,San Lorenzo,1 - 0,Rosario Central
572,05-07-2023,Racing Club,1 - 1,San Lorenzo
573,08-07-2023,San Lorenzo,0 - 0,River Plate
574,16-07-2023,Belgrano Cordoba,? - ?,San Lorenzo
575,28-01-2023,Instituto Cordoba,0 - 0,Sarmiento Junin
576,04-02-2023,Sarmiento Junin,3 - 5,Barracas Central
577,11-02-2023,Colon,0 - 2,Sarmiento Junin
578,20-02-2023,Sarmiento Junin,0 - 1,San Lorenzo
579,25-02-2023,Estudiantes LP,1 - 1,Sarmiento Junin
580,03-03-2023,Sarmiento Junin,4 - 1,Rosario Central
581,12-03-2023,Racing Club,1 - 0,Sarmiento Junin
582,20-03-2023,Sarmiento Junin,0 - 2,River Plate
583,03-04-2023,Belgrano Cordoba,0 - 0,Sarmiento Junin
584,08-04-2023,Sarmiento Junin,2 - 0,Argentinos Jrs
585,14-04-2023,Tigre,1 - 0,Sarmiento Junin
586,17-04-2023,Sarmiento Junin,1 - 0,Arsenal de Sarandi
587,22-04-2023,Lanus,2 - 1,Sarmiento Junin
588,27-04-2023,Sarmiento Junin,1 - 1,Godoy Cruz
589,09-05-2023,CA Central Córdoba de Santiago del Estero,0 - 1,Sarmiento Junin
590,15-05-2023,Union Santa Fe,0 - 2,Sarmiento Junin
591,21-05-2023,Sarmiento Junin,0 - 0,Huracan
592,27-05-2023,Gimnasia LP,0 - 0,Sarmiento Junin
593,01-06-2023,Sarmiento Junin,0 - 0,Newells
594,09-06-2023,CA Independiente,2 - 0,Sarmiento Junin
595,25-06-2023,Sarmiento Junin,4 - 1,CA Tucuman
596,03-07-2023,Boca Juniors,2 - 0,Sarmiento Junin
597,06-07-2023,Sarmiento Junin,0 - 1,Talleres Cord.
598,09-07-2023,Platense,1 - 0,Sarmiento Junin
599,14-07-2023,Sarmiento Junin,? - ?,Velez Sarsfield
600,27-01-2023,Talleres Cord.,0 - 1,CA Independiente
601,06-02-2023,CA Tucuman,0 - 2,Talleres Cord.
602,12-02-2023,Talleres Cord.,2 - 1,Boca Juniors
603,20-02-2023,Talleres Cord.,2 - 0,CA Central Córdoba de Santiago del Estero
604,25-02-2023,Platense,2 - 4,Talleres Cord.
605,06-03-2023,Talleres Cord.,1 - 2,Velez Sarsfield
606,11-03-2023,Defensa y Justicia,1 - 1,Talleres Cord.
607,20-03-2023,Talleres Cord.,0 - 1,Banfield
608,02-04-2023,Instituto Cordoba,0 - 3,Talleres Cord.
609,08-04-2023,Talleres Cord.,3 - 0,Barracas Central
610,13-04-2023,Colon,2 - 2,Talleres Cord.
611,17-04-2023,Talleres Cord.,0 - 0,San Lorenzo
612,23-04-2023,Estudiantes LP,1 - 0,Talleres Cord.
613,30-04-2023,Talleres Cord.,3 - 1,Rosario Central
614,08-05-2023,Racing Club,2 - 4,Talleres Cord.
615,15-05-2023,Talleres Cord.,2 - 1,River Plate
616,21-05-2023,Belgrano Cordoba,1 - 1,Talleres Cord.
617,28-05-2023,Talleres Cord.,1 - 0,Argentinos Jrs
618,03-06-2023,Tigre,1 - 3,Talleres Cord.
619,11-06-2023,Talleres Cord.,1 - 0,Arsenal de Sarandi
620,24-06-2023,Lanus,2 - 1,Talleres Cord.
621,02-07-2023,Talleres Cord.,1 - 1,Godoy Cruz
622,06-07-2023,Sarmiento Junin,0 - 1,Talleres Cord.
623,11-07-2023,Talleres Cord.,0 - 0,Union Santa Fe
624,15-07-2023,Huracan,? - ?,Talleres Cord.
625,27-01-2023,Estudiantes LP,1 - 2,Tigre
626,03-02-2023,Tigre,2 - 2,Rosario Central
627,13-02-2023,Racing Club,2 - 2,Tigre
628,18-02-2023,Tigre,0 - 1,River Plate
629,25-02-2023,Belgrano Cordoba,0 - 2,Tigre
630,06-03-2023,Tigre,0 - 1,Argentinos Jrs
631,12-03-2023,CA Central Córdoba de Santiago del Estero,2 - 0,Tigre
632,18-03-2023,Arsenal de Sarandi,2 - 0,Tigre
633,02-04-2023,Tigre,2 - 1,Lanus
634,09-04-2023,Godoy Cruz,1 - 1,Tigre
635,14-04-2023,Tigre,1 - 0,Sarmiento Junin
636,16-04-2023,Union Santa Fe,0 - 0,Tigre
637,25-04-2023,Tigre,1 - 0,Huracan
638,29-04-2023,Gimnasia LP,1 - 1,Tigre
639,08-05-2023,Tigre,2 - 2,Newells
640,13-05-2023,CA Independiente,2 - 1,Tigre
641,21-05-2023,Tigre,0 - 0,CA Tucuman
642,28-05-2023,Boca Juniors,1 - 0,Tigre
643,03-06-2023,Tigre,1 - 3,Talleres Cord.
644,10-06-2023,Platense,1 - 0,Tigre
645,22-06-2023,Tigre,2 - 1,Velez Sarsfield
646,02-07-2023,Defensa y Justicia,1 - 0,Tigre
647,05-07-2023,Tigre,1 - 2,Banfield
648,09-07-2023,Instituto Cordoba,0 - 1,Tigre
649,17-07-2023,Tigre,? - ?,Barracas Central
650,30-01-2023,Banfield,0 - 0,Union Santa Fe
651,06-02-2023,Union Santa Fe,0 - 2,Instituto Cordoba
652,13-02-2023,Barracas Central,1 - 1,Union Santa Fe
653,19-02-2023,Union Santa Fe,1 - 1,Colon
654,25-02-2023,San Lorenzo,1 - 0,Union Santa Fe
655,03-03-2023,Union Santa Fe,2 - 0,Estudiantes LP
656,13-03-2023,Rosario Central,1 - 1,Union Santa Fe
657,18-03-2023,Union Santa Fe,1 - 3,Racing Club
658,01-04-2023,River Plate,1 - 0,Union Santa Fe
659,08-04-2023,Union Santa Fe,0 - 3,Belgrano Cordoba
660,11-04-2023,Argentinos Jrs,5 - 1,Union Santa Fe
661,16-04-2023,Union Santa Fe,0 - 0,Tigre
662,22-04-2023,Arsenal de Sarandi,2 - 1,Union Santa Fe
663,05-05-2023,Godoy Cruz,0 - 0,Union Santa Fe
664,15-05-2023,Union Santa Fe,0 - 2,Sarmiento Junin
665,19-05-2023,CA Central Córdoba de Santiago del Estero,0 - 1,Union Santa Fe
666,29-05-2023,Huracan,0 - 1,Union Santa Fe
667,04-06-2023,Union Santa Fe,2 - 0,Gimnasia LP
668,12-06-2023,Newells,1 - 1,Union Santa Fe
669,17-06-2023,Union Santa Fe,1 - 1,Lanus
670,24-06-2023,Union Santa Fe,3 - 0,CA Independiente
671,01-07-2023,CA Tucuman,1 - 0,Union Santa Fe
672,06-07-2023,Union Santa Fe,0 - 0,Boca Juniors
673,11-07-2023,Talleres Cord.,0 - 0,Union Santa Fe
674,15-07-2023,Union Santa Fe,? - ?,Platense
675,30-01-2023,Velez Sarsfield,3 - 1,Gimnasia LP
676,03-02-2023,Newells,1 - 0,Velez Sarsfield
677,12-02-2023,Velez Sarsfield,0 - 0,CA Independiente
678,21-02-2023,CA Tucuman,1 - 1,Velez Sarsfield
679,26-02-2023,Velez Sarsfield,1 - 2,Boca Juniors
680,06-03-2023,Talleres Cord.,1 - 2,Velez Sarsfield
681,14-03-2023,Velez Sarsfield,1 - 1,Platense
682,22-03-2023,Velez Sarsfield,4 - 0,CA Central Córdoba de Santiago del Estero
683,30-03-2023,Defensa y Justicia,0 - 0,Velez Sarsfield
684,08-04-2023,Velez Sarsfield,3 - 3,Banfield
685,12-04-2023,Instituto Cordoba,1 - 0,Velez Sarsfield
686,16-04-2023,Velez Sarsfield,0 - 0,Barracas Central
687,21-04-2023,Colon,2 - 1,Velez Sarsfield
688,29-04-2023,Velez Sarsfield,0 - 0,San Lorenzo
689,08-05-2023,Estudiantes LP,2 - 0,Velez Sarsfield
690,15-05-2023,Velez Sarsfield,0 - 0,Rosario Central
691,30-05-2023,Velez Sarsfield,2 - 2,River Plate
692,03-06-2023,Belgrano Cordoba,2 - 0,Velez Sarsfield
693,13-06-2023,Velez Sarsfield,0 - 1,Argentinos Jrs
694,17-06-2023,Racing Club,2 - 1,Velez Sarsfield
695,22-06-2023,Tigre,2 - 1,Velez Sarsfield
696,01-07-2023,Velez Sarsfield,1 - 0,Arsenal de Sarandi
697,04-07-2023,Lanus,0 - 1,Velez Sarsfield
698,09-07-2023,Velez Sarsfield,1 - 1,Godoy Cruz
699,14-07-2023,Sarmiento Junin,? - ?,Velez Sarsfield
