,date,home_team,score,away_team
209,01-10-2022,Lamia,1 - 0,Levadeiakos
210,08-10-2022,Ionikos,1 - 1,Lamia
211,16-10-2022,Lamia,0 - 2,Panathinaikos
212,24-10-2022,OFI,0 - 0,Lamia
213,30-10-2022,Olympiakos,2 - 0,Lamia
214,05-11-2022,Lamia,2 - 2,Volos New Football Club
215,08-11-2022,Aris Thessalon.,5 - 0,Lamia
216,13-11-2022,Lamia,1 - 3,Panetolikos
217,21-12-2022,AEK,3 - 0,Lamia
218,29-12-2022,Lamia,1 - 1,Giannina
219,04-01-2023,Asteras Tripolis,3 - 0,Lamia
220,07-01-2023,Lamia,0 - 3,PAOK
221,14-01-2023,Lamia,1 - 1,Atromitos
222,22-01-2023,Levadeiakos,0 - 0,Lamia
223,30-01-2023,Lamia,0 - 2,Ionikos
224,05-02-2023,Panathinaikos,2 - 0,Lamia
225,13-02-2023,Lamia,1 - 4,OFI
226,19-02-2023,Lamia,0 - 3,Olympiakos
227,24-02-2023,Volos New Football Club,1 - 1,Lamia
228,05-03-2023,Lamia,2 - 1,Aris Thessalon.
229,12-03-2023,Panetolikos,1 - 1,Lamia
230,18-03-2023,Lamia,2 - 0,Giannina
231,01-04-2023,Panetolikos,1 - 3,Lamia
232,08-04-2023,OFI,4 - 1,Lamia
233,22-04-2023,Lamia,1 - 0,Atromitos
234,29-04-2023,Asteras Tripolis,0 - 0,Lamia
235,06-05-2023,Lamia,1 - 1,Levadeiakos
236,13-05-2023,Ionikos,2 - 2,Lamia
237,21-08-2022,Aris Thessalon.,3 - 0,Levadeiakos
238,26-08-2022,Ionikos,0 - 0,Levadeiakos
239,03-09-2022,Panathinaikos,1 - 0,Levadeiakos
240,10-09-2022,Giannina,2 - 1,Levadeiakos
241,18-09-2022,Levadeiakos,1 - 1,Asteras Tripolis
242,01-10-2022,Lamia,1 - 0,Levadeiakos
243,09-10-2022,Levadeiakos,1 - 1,PAOK
244,15-10-2022,Volos New Football Club,2 - 1,Levadeiakos
245,24-10-2022,Levadeiakos,0 - 2,AEK
246,30-10-2022,Levadeiakos,2 - 1,Atromitos
247,06-11-2022,Panetolikos,0 - 0,Levadeiakos
248,09-11-2022,Levadeiakos,0 - 1,Olympiakos
249,14-11-2022,OFI,2 - 1,Levadeiakos
250,21-12-2022,Levadeiakos,1 - 1,Aris Thessalon.
251,28-12-2022,Levadeiakos,1 - 0,Ionikos
252,03-01-2023,Levadeiakos,0 - 1,Panathinaikos
253,07-01-2023,Levadeiakos,1 - 3,Giannina
254,15-01-2023,Asteras Tripolis,0 - 0,Levadeiakos
255,22-01-2023,Levadeiakos,0 - 0,Lamia
256,30-01-2023,PAOK,3 - 2,Levadeiakos
257,06-02-2023,Levadeiakos,0 - 3,Volos New Football Club
258,13-02-2023,AEK,3 - 0,Levadeiakos
259,20-02-2023,Atromitos,1 - 0,Levadeiakos
260,26-02-2023,Levadeiakos,0 - 0,Panetolikos
261,05-03-2023,Olympiakos,6 - 0,Levadeiakos
262,12-03-2023,Levadeiakos,2 - 0,OFI
263,18-03-2023,OFI,1 - 1,Levadeiakos
264,01-04-2023,Levadeiakos,1 - 1,Atromitos
265,08-04-2023,Asteras Tripolis,0 - 1,Levadeiakos
266,22-04-2023,Levadeiakos,2 - 2,Ionikos
267,29-04-2023,Panetolikos,2 - 2,Levadeiakos
268,06-05-2023,Lamia,1 - 1,Levadeiakos
269,13-05-2023,Levadeiakos,3 - 3,Giannina
270,20-08-2022,Atromitos,3 - 1,OFI
271,28-08-2022,OFI,0 - 2,Panathinaikos
272,04-09-2022,Volos New Football Club,0 - 1,OFI
273,10-09-2022,OFI,1 - 2,Panetolikos
