,date,home_team,score,away_team
487,15-10-2022,Stuttgart,4 - 1,Bochum
488,22-10-2022,Dortmund,5 - 0,Stuttgart
489,29-10-2022,Stuttgart,2 - 1,Augsburg
490,04-11-2022,M''gladbach,3 - 1,Stuttgart
491,08-11-2022,Stuttgart,2 - 1,Hertha
492,12-11-2022,Leverkusen,2 - 0,Stuttgart
493,21-01-2023,Stuttgart,1 - 1,Mainz
494,24-01-2023,Hoffenheim,2 - 2,Stuttgart
495,27-01-2023,RB Leipzig,2 - 1,Stuttgart
496,05-02-2023,Stuttgart,0 - 2,Werder Bremen
497,11-02-2023,Freiburg,2 - 1,Stuttgart
498,18-02-2023,Stuttgart,3 - 0,FC Koln
499,25-02-2023,Schalke 04,2 - 1,Stuttgart
500,04-03-2023,Stuttgart,1 - 2,Bayern Munich
501,11-03-2023,Ein Frankfurt,1 - 1,Stuttgart
502,18-03-2023,Stuttgart,0 - 1,Wolfsburg
503,01-04-2023,Union Berlin,3 - 0,Stuttgart
504,09-04-2023,Bochum,2 - 3,Stuttgart
505,15-04-2023,Stuttgart,3 - 3,Dortmund
506,21-04-2023,Augsburg,1 - 1,Stuttgart
507,29-04-2023,Stuttgart,2 - 1,M''gladbach
508,06-05-2023,Hertha,2 - 1,Stuttgart
509,14-05-2023,Stuttgart,1 - 1,Leverkusen
510,21-05-2023,Mainz,1 - 4,Stuttgart
511,27-05-2023,Stuttgart,1 - 1,Hoffenheim
512,01-06-2023,Stuttgart,3 - 0,Hamburg
513,05-06-2023,Hamburg,1 - 3,Stuttgart
514,06-08-2022,Union Berlin,3 - 1,Hertha
515,14-08-2022,Mainz,0 - 0,Union Berlin
516,20-08-2022,Union Berlin,2 - 1,RB Leipzig
517,27-08-2022,Schalke 04,1 - 6,Union Berlin
518,03-09-2022,Union Berlin,1 - 1,Bayern Munich
519,11-09-2022,FC Koln,0 - 1,Union Berlin
520,18-09-2022,Union Berlin,2 - 0,Wolfsburg
521,01-10-2022,Ein Frankfurt,2 - 0,Union Berlin
522,09-10-2022,Stuttgart,0 - 1,Union Berlin
523,16-10-2022,Union Berlin,2 - 0,Dortmund
524,23-10-2022,Bochum,2 - 1,Union Berlin
525,30-10-2022,Union Berlin,2 - 1,M''gladbach
526,06-11-2022,Leverkusen,5 - 0,Union Berlin
527,09-11-2022,Union Berlin,2 - 2,Augsburg
528,13-11-2022,Freiburg,4 - 1,Union Berlin
529,21-01-2023,Union Berlin,3 - 1,Hoffenheim
530,25-01-2023,Werder Bremen,1 - 2,Union Berlin
531,28-01-2023,Hertha,0 - 2,Union Berlin
532,04-02-2023,Union Berlin,2 - 1,Mainz
533,11-02-2023,RB Leipzig,1 - 2,Union Berlin
534,19-02-2023,Union Berlin,0 - 0,Schalke 04
535,26-02-2023,Bayern Munich,3 - 0,Union Berlin
536,04-03-2023,Union Berlin,0 - 0,FC Koln
537,12-03-2023,Wolfsburg,1 - 1,Union Berlin
538,19-03-2023,Union Berlin,2 - 0,Ein Frankfurt
539,01-04-2023,Union Berlin,3 - 0,Stuttgart
540,08-04-2023,Dortmund,2 - 1,Union Berlin
541,16-04-2023,Union Berlin,1 - 1,Bochum
542,23-04-2023,M''gladbach,0 - 1,Union Berlin
543,29-04-2023,Union Berlin,0 - 0,Leverkusen
544,06-05-2023,Augsburg,1 - 0,Union Berlin
545,13-05-2023,Union Berlin,4 - 2,Freiburg
546,20-05-2023,Hoffenheim,4 - 2,Union Berlin
547,27-05-2023,Union Berlin,1 - 0,Werder Bremen
548,06-08-2022,Wolfsburg,2 - 2,Werder Bremen
549,13-08-2022,Werder Bremen,2 - 2,Stuttgart
550,20-08-2022,Dortmund,2 - 3,Werder Bremen
551,28-08-2022,Werder Bremen,3 - 4,Ein Frankfurt
552,03-09-2022,Bochum,0 - 2,Werder Bremen
553,09-09-2022,Werder Bremen,0 - 1,Augsburg
554,17-09-2022,Leverkusen,1 - 1,Werder Bremen
555,01-10-2022,Werder Bremen,5 - 1,M''gladbach
556,07-10-2022,Hoffenheim,1 - 2,Werder Bremen
557,15-10-2022,Werder Bremen,0 - 2,Mainz
558,22-10-2022,Freiburg,2 - 0,Werder Bremen
559,28-10-2022,Werder Bremen,1 - 0,Hertha
560,05-11-2022,Werder Bremen,2 - 1,Schalke 04
561,08-11-2022,Bayern Munich,6 - 1,Werder Bremen
562,12-11-2022,Werder Bremen,1 - 2,RB Leipzig
563,21-01-2023,FC Koln,7 - 1,Werder Bremen
564,25-01-2023,Werder Bremen,1 - 2,Union Berlin
565,28-01-2023,Werder Bremen,2 - 1,Wolfsburg
566,05-02-2023,Stuttgart,0 - 2,Werder Bremen
567,11-02-2023,Werder Bremen,0 - 2,Dortmund
568,18-02-2023,Ein Frankfurt,2 - 0,Werder Bremen
569,25-02-2023,Werder Bremen,3 - 0,Bochum
570,04-03-2023,Augsburg,2 - 1,Werder Bremen
571,12-03-2023,Werder Bremen,2 - 3,Leverkusen
572,17-03-2023,M''gladbach,2 - 2,Werder Bremen
573,02-04-2023,Werder Bremen,1 - 2,Hoffenheim
574,08-04-2023,Mainz,2 - 2,Werder Bremen
575,16-04-2023,Werder Bremen,1 - 2,Freiburg
576,22-04-2023,Hertha,2 - 4,Werder Bremen
577,29-04-2023,Schalke 04,2 - 1,Werder Bremen
578,06-05-2023,Werder Bremen,1 - 2,Bayern Munich
579,14-05-2023,RB Leipzig,2 - 1,Werder Bremen
580,20-05-2023,Werder Bremen,1 - 1,FC Koln
581,27-05-2023,Union Berlin,1 - 0,Werder Bremen
582,06-08-2022,Wolfsburg,2 - 2,Werder Bremen
583,14-08-2022,Bayern Munich,2 - 0,Wolfsburg
584,20-08-2022,Wolfsburg,0 - 0,Schalke 04
585,27-08-2022,RB Leipzig,2 - 0,Wolfsburg
586,03-09-2022,Wolfsburg,2 - 4,FC Koln
587,10-09-2022,Ein Frankfurt,0 - 1,Wolfsburg
588,18-09-2022,Union Berlin,2 - 0,Wolfsburg
589,01-10-2022,Wolfsburg,3 - 2,Stuttgart
590,08-10-2022,Augsburg,1 - 1,Wolfsburg
591,15-10-2022,Wolfsburg,2 - 2,M''gladbach
592,22-10-2022,Leverkusen,2 - 2,Wolfsburg
593,29-10-2022,Wolfsburg,4 - 0,Bochum
594,05-11-2022,Mainz,0 - 3,Wolfsburg
595,08-11-2022,Wolfsburg,2 - 0,Dortmund
596,12-11-2022,Hoffenheim,1 - 2,Wolfsburg
597,21-01-2023,Wolfsburg,6 - 0,Freiburg
598,24-01-2023,Hertha,0 - 5,Wolfsburg
599,28-01-2023,Werder Bremen,2 - 1,Wolfsburg
600,05-02-2023,Wolfsburg,2 - 4,Bayern Munich
601,10-02-2023,Schalke 04,0 - 0,Wolfsburg
602,18-02-2023,Wolfsburg,0 - 3,RB Leipzig
603,25-02-2023,FC Koln,0 - 2,Wolfsburg
604,05-03-2023,Wolfsburg,2 - 2,Ein Frankfurt
605,12-03-2023,Wolfsburg,1 - 1,Union Berlin
606,18-03-2023,Stuttgart,0 - 1,Wolfsburg
607,01-04-2023,Wolfsburg,2 - 2,Augsburg
608,09-04-2023,M''gladbach,2 - 0,Wolfsburg
609,16-04-2023,Wolfsburg,0 - 0,Leverkusen
610,22-04-2023,Bochum,1 - 5,Wolfsburg
611,30-04-2023,Wolfsburg,3 - 0,Mainz
612,07-05-2023,Dortmund,6 - 0,Wolfsburg
613,13-05-2023,Wolfsburg,2 - 1,Hoffenheim
614,19-05-2023,Freiburg,2 - 0,Wolfsburg
615,27-05-2023,Wolfsburg,1 - 2,Hertha
